canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
dot hazmat label,7,400,28,89,1088,8.180147058823529,198.59,0.633090284824617,0.667225191494717,Strong in both → cut/reduce paid
3481 label,7,0,0,14,168,8.333333333333332,25.62,0.3333333333333333,0.5685006193435941,Weak very low – drop or archive
shipper for large battery,7,0,0,5,84,5.952380952380952,17.15,0.32982456140350874,0.5060176395033185,Weak very low – drop or archive
dot hazmat placard,7,6830,38,40,799,5.006257822277847,107.91,0.7494146900112266,0.6104517801324191,"Strong in organic, not paid → invest in paid"
3480 battery label,7,0,0,2,89,2.247191011235955,2.53,0.3333333333333333,0.4404607232196875,Weak very low – drop or archive
un3480 label,7,720,69,158,1701,9.288653733098178,424.81000000000006,0.7063245726560036,0.7017579578686448,Strong in both → cut/reduce paid
labelmaster,7,8800,494,307,1473,20.8418194161575,715.13,0.8609716567352431,0.7629369076641475,Strong in both → cut/reduce paid
49 cfr book,7,170,16,886,6281,14.1060340710078,4516.26,0.5922327142289031,0.7957965600438609,"Strong in paid, not organic → invest in organic"
label master,7,8970,242,4209,10105,41.65264720435428,3800.56,0.8301497148604885,0.9202195204366515,Strong in both → cut/reduce paid
iata training,7,1300,10,71,1356,5.235988200589971,383.37,0.650518612519297,0.6420844265604562,"Strong in organic, not paid → invest in paid"
truck placard,7,2880,49,72,1282,5.61622464898596,302.64,0.732295239821239,0.6448972657532706,"Strong in organic, not paid → invest in paid"
imdg dangerous good,7,50,4,19,154,12.337662337662335,93.29,0.4105135289205812,0.596476589880855,Weak moderate – deprioritize but monitor
ship ev battery,7,0,0,16,355,4.507042253521127,42.72,0.09473684210526316,0.5587698296710909,Weak very low – drop or archive
hazardous material transportation training,7,30,0,72,1246,5.778491171749598,150.05,0.4383136930278433,0.6460431289526711,Weak near thresholds – small optimizations
imdg training online,7,10,0,7,115,6.086956521739131,23.56,0.38090835148190494,0.5235539733303886,Weak very low – drop or archive
hazardous material training,7,760,15,213,5329,3.996997560517921,913.11,0.56973333358577,0.6940081185252779,"Strong in paid, not organic → invest in organic"
ship large battery,7,0,0,13,134,9.701492537313433,38.04,0.32982456140350874,0.5691047223098145,Weak very low – drop or archive
imdg training,7,50,9,0,11,0.0,0.0,0.5019894221454607,0.2850428409229253,Weak very low – drop or archive
hazardous material software,7,8810,23,165,2892,5.7053941908713695,886.6700000000001,0.6987643757313863,0.6890748412949897,Strong in both → cut/reduce paid
ship large lithium battery,7,0,0,54,1074,5.027932960893855,146.76,0.32280701754385965,0.6267445911114546,Weak moderate – deprioritize but monitor
hazardous material placard,7,2900,47,330,5210,6.333973128598848,1285.5,0.7311313776332323,0.7287708131285197,Strong in both → cut/reduce paid
imdg code book,7,40,7,39,242,16.115702479338843,135.91,0.5247973283150444,0.643502935084202,Weak near thresholds – small optimizations
dgi training,7,500,2,18,676,2.6627218934911245,37.74,0.5296675586283323,0.5534102972634347,Weak near thresholds – small optimizations
hazard label,7,5560,191,1277,19715,6.477301547045397,3340.33,0.7819296043018826,0.797124286644963,Strong in both → cut/reduce paid
labelmastercom,7,50,2,219,533,41.08818011257036,431.83,0.49490729623398383,0.7681150723403161,"Strong in paid, not organic → invest in organic"
large battery packaging,7,100,29,19,386,4.922279792746114,44.83,0.5864748334756785,0.5701297607500951,Weak near thresholds – small optimizations
iata dgr 2022,7,0,0,201,2070,9.710144927536232,1336.45,0.3333333333333333,0.7138078468386237,"Strong in paid, not organic → invest in organic"
shipping ev battery,7,40,3,86,1404,6.1253561253561255,262.85,0.47074833567612995,0.657019992437918,Weak near thresholds – small optimizations
training for iata,7,70,4,84,1597,5.2598622417031935,468.8,0.43115438373031906,0.6511469388837771,Weak near thresholds – small optimizations
iata dgr 59th,7,0,0,0,2,0.0,0.0,0.32514619883157897,0.25,Weak very low – drop or archive
2012 erg,7,0,0,0,20,0.0,0.0,0.3333333333333333,0.299188845973928,Weak very low – drop or archive
shipping car battery,7,90,1,12,280,4.285714285714286,61.43,0.46446501556476444,0.5422913822171598,Weak moderate – deprioritize but monitor
dot label,7,590,57,117,2105,5.558194774346793,324.2,0.6592302911365877,0.671055927820334,Strong in both → cut/reduce paid
labelmaster placard,7,30,7,2825,5959,47.407283101191474,4076.24,0.5197589165621307,0.9017285414979718,"Strong in paid, not organic → invest in organic"
iata dgr 63rd edition,7,0,1,1,8,12.5,8.2,0.35463378796172157,0.45727845514715526,Weak very low – drop or archive
dgr iata,7,320,38,250,1975,12.658227848101266,1186.75,0.6454088781237909,0.7343262701536237,Strong in both → cut/reduce paid
dot placard,7,3200,172,1009,15266,6.609458928337482,4016.55,0.7871034259090269,0.7822329708386825,Strong in both → cut/reduce paid
ship large format battery,7,0,0,8,74,10.81081081081081,17.51,0.32982456140350874,0.5472358844999208,Weak very low – drop or archive
un3481 label,7,1900,234,9,123,7.317073170731707,21.98,0.7854411910983329,0.5416308222129085,"Strong in organic, not paid → invest in paid"
dangerous good label,7,430,38,185,3071,6.024096385542169,610.38,0.6602650897712409,0.6975318325652153,Strong in both → cut/reduce paid
un 3481 label,7,0,0,257,2062,12.463627546071775,1187.39,0.3333333333333333,0.7353517276745439,"Strong in paid, not organic → invest in organic"
electric vehicle battery shipping,7,0,1,12,88,13.636363636363637,52.49,0.15463378796172156,0.5754707006654436,Weak very low – drop or archive
hazmat shipping label,7,690,54,48,745,6.442953020134229,119.5,0.6776289756944842,0.6270375319654156,"Strong in organic, not paid → invest in paid"
online hazardous material training,7,30,3,1,59,1.694915254237288,2.16,0.42828302333725127,0.4068139585555187,Weak very low – drop or archive
un 3091 label,7,0,0,2,20,10.0,4.88,0.3333333333333333,0.4782037008207499,Weak very low – drop or archive
emergency response guide book,7,20,0,148,1744,8.486238532110093,251.94,0.4158810570140011,0.6959451126479999,"Strong in paid, not organic → invest in organic"
dangerous good shipping label,7,10,12,19,203,9.35960591133005,42.98,0.5044108481165258,0.588109505288131,Weak near thresholds – small optimizations
flammable placard,7,1350,98,204,4055,5.030826140567201,716.47,0.7347707658125088,0.6978436568829456,Strong in both → cut/reduce paid
battery un3480,7,390,34,32,280,11.428571428571429,66.84,0.658714429845887,0.6221014086355422,"Strong in organic, not paid → invest in paid"
hazmat training,7,5210,34,201,5066,3.9676273193841296,899.55,0.6856460385973747,0.6906961207529989,Strong in both → cut/reduce paid
hazmat shipping training,7,100,8,92,2249,4.090706980880391,522.05,0.46769680113262274,0.6496931548808584,Weak near thresholds – small optimizations
hazmat shipping software,7,10,8,56,400,14.000000000000002,183.14,0.4893877331711682,0.6584762197391196,Weak near thresholds – small optimizations
dangerous good training,7,390,54,234,5997,3.901950975487744,1414.28,0.5735542057607327,0.697205218930257,"Strong in paid, not organic → invest in organic"
dangerous good software,7,10,11,77,835,9.221556886227544,409.98,0.5046495363780498,0.6623303646597254,Weak near thresholds – small optimizations
erg book,7,880,78,148,1900,7.7894736842105265,321.09000000000003,0.7086210592525055,0.693273690970771,Strong in both → cut/reduce paid
dangerous good shipping software,7,10,6,15,168,8.928571428571429,98.0,0.4791204742113444,0.5740091619294705,Weak moderate – deprioritize but monitor
dangerous good shipping training,7,40,9,71,1120,6.3392857142857135,496.74,0.4847908806017777,0.646914696506214,Weak near thresholds – small optimizations
dangerous good training online,7,40,15,14,215,6.511627906976744,80.74,0.46188725662764324,0.5613014755747032,Weak moderate – deprioritize but monitor
packaging for electric vehicle battery,7,0,0,8,85,9.411764705882351,19.87,0.3333333333333333,0.5429874777255574,Weak very low – drop or archive
hazmat online training,7,520,29,126,3511,3.5887211620620905,681.49,0.5989696698065355,0.6634183765559553,Weak near thresholds – small optimizations
packaging for ev battery,7,0,0,6,123,4.878048780487805,29.9,0.1964912280701754,0.5098432857023528,Weak very low – drop or archive
software hazmat,7,40,17,81,1080,7.5,446.41,0.5509097188773558,0.6589478320840791,Weak near thresholds – small optimizations
un3091 label,7,460,56,38,322,11.801242236024844,115.2,0.6836739214576348,0.6322550093206366,"Strong in organic, not paid → invest in paid"
battery recall ship,7,0,1,7,198,3.535353535353535,22.43,0.31135893417224786,0.5099322237797665,Weak very low – drop or archive
hazmat placarding,7,260,19,22,186,11.827956989247312,73.61,0.6117994499390957,0.6030292468929523,Weak near thresholds – small optimizations
un 3480 label,7,0,0,13,282,4.609929078014184,29.85,0.3333333333333333,0.5483807712725016,Weak very low – drop or archive
hazmat placard,7,19840,264,180,3672,4.901960784313726,602.4200000000001,0.8094182928304011,0.6906288587508898,Strong in both → cut/reduce paid
packaging for large lithium battery,7,0,0,22,346,6.358381502890173,73.59,0.32982456140350874,0.5847038455785074,Weak moderate – deprioritize but monitor
un3481 lithium battery sticker,7,210,10,1,47,2.127659574468085,2.5,0.5914002973542102,0.41026982464517203,Weak moderate – deprioritize but monitor
emergency response guidebook,7,4670,298,748,14456,5.174322080796901,1266.0500000000002,0.780818591664112,0.7682926553716808,Strong in both → cut/reduce paid
iata training,8,1300,2,61,1322,4.614220877458396,372.65,0.509718100626661,0.6306248683511257,Weak near thresholds – small optimizations
hazmat shipping software,8,30,7,15,697,2.1520803443328558,56.19,0.5197589165621307,0.539874311694489,Weak moderate – deprioritize but monitor
imdg training online,8,10,1,0,55,0.0,0.0,0.4220918470436265,0.3239823129675293,Weak very low – drop or archive
dangerous good software,8,10,8,108,5924,1.8230925050641456,422.36,0.49289650510099275,0.643110887755487,Weak near thresholds – small optimizations
dangerous good shipping software,8,10,2,19,155,12.258064516129032,122.6,0.44801353940197514,0.5962003225466833,Weak moderate – deprioritize but monitor
hazmat placarding,8,320,8,16,228,7.017543859649122,57.88,0.5855027974794158,0.5705247848474768,Weak near thresholds – small optimizations
hazmat shipping label,8,650,49,56,1044,5.363984674329502,126.48,0.6789297417923397,0.6304519824299287,"Strong in organic, not paid → invest in paid"
imdg dangerous good,8,70,1,17,171,9.941520467836256,47.2,0.39021125400818013,0.5840037745864332,Weak moderate – deprioritize but monitor
ship large lithium battery,8,0,0,96,4587,2.092871157619359,293.73,0.32807017543859646,0.6390957608704062,Weak moderate – deprioritize but monitor
dangerous good shipping training,8,50,4,51,804,6.343283582089552,306.88000000000005,0.4947240552363707,0.6294258016797394,Weak near thresholds – small optimizations
dangerous good shipping label,8,10,7,20,207,9.66183574879227,60.45,0.48457579723724503,0.5917588459137806,Weak near thresholds – small optimizations
un3091 label,8,600,47,37,395,9.367088607594935,104.8,0.6847604398023807,0.6237781453701007,"Strong in organic, not paid → invest in paid"
dangerous good label,8,430,31,235,4602,5.106475445458496,875.36,0.651013479523403,0.7055505901854568,Strong in both → cut/reduce paid
shipper for large battery,8,0,0,6,348,1.7241379310344829,11.29,0.32982456140350874,0.48906456693363287,Weak very low – drop or archive
imdg code book,8,30,8,33,367,8.991825613079019,185.64,0.5140445367065802,0.6161752092877879,Weak near thresholds – small optimizations
how to transport large lithium battery,8,0,0,55,1212,4.537953795379538,276.06,0.312280701754386,0.6248262910316077,Weak moderate – deprioritize but monitor
shipping large lithium battery,8,3290,129,116,2127,5.45369064409967,514.4,0.7563936737413756,0.6695963531679083,Strong in both → cut/reduce paid
iata book,8,110,12,448,3613,12.399667866039303,3521.98,0.561044709297453,0.7582354447790749,"Strong in paid, not organic → invest in organic"
shipping packaging for large battery,8,0,0,6,120,5.0,11.79,0.32982456140350874,0.5105234903531356,Weak very low – drop or archive
dg software,8,10,5,81,2006,4.037886340977069,406.15,0.47633153789001254,0.6427376187018791,Weak near thresholds – small optimizations
hazmat placard,8,19890,213,256,4789,5.345583629150136,966.38,0.8016396801892519,0.7111828082104438,Strong in both → cut/reduce paid
dg training course,8,10,0,35,626,5.5910543130990416,257.45,0.38909548598365934,0.6057402950320816,Weak moderate – deprioritize but monitor
iata dangerous good regulation,8,390,10,394,3836,10.2711157455683,2027.14,0.5909597442172231,0.750358257514928,"Strong in paid, not organic → invest in organic"
iata dangerous good,8,310,4,601,6274,9.579215811284666,4351.21,0.5055509452409939,0.7632161792665182,"Strong in paid, not organic → invest in organic"
how to ship large lithium battery,8,20,0,67,890,7.528089887640449,327.77,0.41938982894382565,0.6490220474430289,Weak moderate – deprioritize but monitor
software hazmat,8,60,7,100,2711,3.688675765400221,549.0,0.5369432342610815,0.6517625705010447,Weak near thresholds – small optimizations
hazmat label,8,2600,106,2912,52986,5.495791341108972,9153.94,0.7564505890225554,0.798308550202136,Strong in both → cut/reduce paid
how to ship electric vehicle battery,8,0,0,5,510,0.9803921568627452,26.51,0.26666666666666666,0.474620618580187,Weak very low – drop or archive
how to ship a car battery,8,50,1,26,1052,2.4714828897338403,98.56,0.37775753368967036,0.5715574679039199,Weak moderate – deprioritize but monitor
iata dangerous good regulation 2020,8,0,0,19,74,25.675675675675677,111.37,0.3333333333333333,0.6204260380582552,Weak moderate – deprioritize but monitor
dg shipping label,8,70,19,64,657,9.74124809741248,267.45,0.5790184508818323,0.654271006064741,Weak near thresholds – small optimizations
hazmat online training,8,480,23,64,1743,3.671830177854274,322.07000000000005,0.6105691104957053,0.6279120988236742,Weak near thresholds – small optimizations
dangerous good training online,8,60,8,3,117,2.564102564102564,18.95,0.5031586789669346,0.4614771497303547,Weak moderate – deprioritize but monitor
dgr iata,8,320,21,211,2295,9.193899782135077,776.38,0.5974576404066856,0.7163615003155921,"Strong in paid, not organic → invest in organic"
iata dgr 63rd edition,8,0,0,0,9,0.0,0.0,0.3192982456140351,0.2804341045024804,Weak very low – drop or archive
shipping car battery,8,90,1,29,929,3.1216361679224973,129.32,0.4802544892489749,0.581948650641003,Weak moderate – deprioritize but monitor
dangerous good training,8,370,64,186,3865,4.8124191461837,1204.9,0.6208791913209527,0.6903311921872458,Strong in both → cut/reduce paid
hazmat shipping training,8,90,7,63,1370,4.598540145985401,407.74,0.49303083710224255,0.6322053231390714,Weak near thresholds – small optimizations
2012 erg,8,0,0,4,36,11.11111111111111,6.57,0.3333333333333333,0.5135259606708623,Weak very low – drop or archive
dangerous good declaration software,8,210,36,18,285,6.315789473684211,89.05,0.6304310947500786,0.5737646304540095,"Strong in organic, not paid → invest in paid"
2016 erg,8,280,11,11,952,1.1554621848739497,15.41,0.582660929434786,0.516108302224084,Weak near thresholds – small optimizations
training for iata,8,70,4,35,806,4.3424317617866,200.74,0.45571578723909106,0.5994322829306135,Weak moderate – deprioritize but monitor
shipping ev battery,8,30,1,176,2851,6.1732725359522975,701.33,0.444409469294828,0.6952290535199664,"Strong in paid, not organic → invest in organic"
hazmat training,8,4820,60,166,4721,3.516204194026689,755.13,0.7098621274420159,0.6778439815857681,Strong in both → cut/reduce paid
iata dgr 2022,8,0,0,244,2174,11.223551057957682,1688.68,0.3333333333333333,0.7278260337617913,"Strong in paid, not organic → invest in organic"
dgi training,8,500,1,18,516,3.488372093023256,90.73,0.5078394335226152,0.5588813745608927,Weak moderate – deprioritize but monitor
lithium battery label un3481,8,1560,69,619,6762,9.154096421177169,2693.9700000000003,0.7288862752018459,0.7695577259942958,Strong in both → cut/reduce paid
un placard,8,220,47,268,3843,6.9737184491282855,704.25,0.6389715660383328,0.7216269573396696,Strong in both → cut/reduce paid
haz mat label,8,1300,4,796,18884,4.215208642236815,1536.7199999999998,0.6147980175237846,0.7658055815710179,"Strong in paid, not organic → invest in organic"
flammable placard,8,1800,90,288,5897,4.883839240291674,869.86,0.7415209483439327,0.71556385678201,Strong in both → cut/reduce paid
battery un3480,8,800,23,36,351,10.256410256410255,71.35,0.6652244453021129,0.6251220123031661,"Strong in organic, not paid → invest in paid"
battery recall ship,8,0,1,6,433,1.3856812933025404,15.93,0.2957643922424233,0.486458430449485,Weak very low – drop or archive
ship large format battery,8,0,0,12,125,9.6,50.83,0.32982456140350874,0.564551782697309,Weak very low – drop or archive
dot hazmat placard,8,6860,28,83,1454,5.708390646492434,297.95,0.7339361704671991,0.6530917610408734,"Strong in organic, not paid → invest in paid"
label master,8,8940,356,4402,43271,10.17309514455409,4135.86,0.8469324776975226,0.8751722766085374,Strong in both → cut/reduce paid
un 3480 label,8,140,0,30,337,8.902077151335313,70.28,0.48462178095920483,0.611026848741852,Weak near thresholds – small optimizations
emergency response guidebook,8,5660,426,1006,20521,4.902295209785098,2275.77,0.8261335703449394,0.7801793730118368,Strong in both → cut/reduce paid
3480 battery label,8,180,0,1,49,2.0408163265306123,2.47,0.49225649050186765,0.4095815812921064,Weak very low – drop or archive
packaging for large lithium battery,8,0,0,20,246,8.130081300813007,78.95,0.32982456140350874,0.5865821322841548,Weak moderate – deprioritize but monitor
dot hazmat label,8,450,16,159,1533,10.371819960861057,378.07,0.6125238427017997,0.705551420655393,"Strong in paid, not organic → invest in organic"
return recalled battery,8,0,0,1,179,0.5586592178770949,6.5,0.2719298245614035,0.40112501588099037,Weak very low – drop or archive
3481 label,8,80,0,17,225,7.555555555555555,36.2,0.4676759576489398,0.5759059582818462,Weak moderate – deprioritize but monitor
un3481 label,8,3800,206,13,160,8.125,33.57,0.8014402960372976,0.5638324687566059,"Strong in organic, not paid → invest in paid"
dot label,8,590,45,155,2707,5.725895825637236,405.56,0.6673040729429395,0.6870147807922169,Strong in both → cut/reduce paid
49 cfr book,8,140,18,1207,9287,12.996662000646063,6592.860000000001,0.5908794981428942,0.7995534779049343,"Strong in paid, not organic → invest in organic"
labelmaster,8,8800,519,291,782,37.21227621483376,529.78,0.8629845877986732,0.7800209312293382,Strong in both → cut/reduce paid
un3480 label,8,1310,59,220,2185,10.068649885583524,515.44,0.7183054483305495,0.7220668746616598,Strong in both → cut/reduce paid
un3481 lithium battery sticker,8,260,12,4,65,6.153846153846154,9.77,0.6047264588155358,0.49598539774104344,Weak near thresholds – small optimizations
emergency response guide book,8,10,1,177,2692,6.575037147102527,418.61,0.4209222564015212,0.6980116400286331,"Strong in paid, not organic → invest in organic"
truck placard,8,2880,31,112,1310,8.549618320610687,432.9,0.7140625212126849,0.6804699424257117,Strong in both → cut/reduce paid
ship ev battery,8,0,0,27,1588,1.700251889168766,83.63,0.14385964912280702,0.5677248951894441,Weak very low – drop or archive
hazardous material transportation training,8,50,1,24,481,4.98960498960499,95.21,0.3309739079703721,0.5828534900548864,Weak moderate – deprioritize but monitor
hazardous material training,8,730,20,134,3986,3.3617661816357254,586.5799999999999,0.5730971252682707,0.6655847260116746,Weak near thresholds – small optimizations
ship large battery,8,0,0,15,1528,0.981675392670157,43.88,0.32982456140350874,0.5313738000310608,Weak very low – drop or archive
hazardous material software,8,8810,12,185,4241,4.362178731431266,1037.29,0.6397983322449828,0.6880549030280604,Strong in both → cut/reduce paid
hazardous material placard,8,3570,23,350,5473,6.395030147999268,1346.98,0.7033177751984753,0.7320868176855664,Strong in both → cut/reduce paid
packaging for ev battery,8,0,0,10,251,3.98406374501992,51.11,0.2070175438596491,0.5310257344663701,Weak very low – drop or archive
packaging for electric vehicle battery,8,0,0,3,172,1.744186046511628,11.12,0.3333333333333333,0.4551975918811292,Weak very low – drop or archive
hazard label,8,5560,167,1932,28050,6.887700534759358,5395.45,0.7905093689952802,0.8130023570944527,Strong in both → cut/reduce paid
labelmaster placard,8,30,3,2946,5954,49.479341619079605,4089.07,0.49144091807409335,0.905458905915142,"Strong in paid, not organic → invest in organic"
electric vehicle battery shipping,8,0,0,16,167,9.580838323353294,68.72,0.23684210526315788,0.5796147559643172,Weak very low – drop or archive
online hazardous material training,8,20,0,1,39,2.564102564102564,0.76,0.40535474122452747,0.41364534900666605,Weak very low – drop or archive
un 3091 label,8,150,0,14,135,10.37037037037037,47.12,0.48671650298198466,0.5750160168336885,Weak moderate – deprioritize but monitor
large format battery recall,8,0,0,1,19,5.263157894736842,6.36,0.32982456140350874,0.43055066336585623,Weak very low – drop or archive
labelmastercom,8,50,7,259,5501,4.708234866387929,510.81,0.5349783259990782,0.7097713687992234,"Strong in paid, not organic → invest in organic"
un 3481 label,8,590,0,396,2798,14.152966404574697,1757.17,0.5284317134718594,0.7614216962448883,"Strong in paid, not organic → invest in organic"
dot placard,8,3800,142,1245,18414,6.761159986966439,4790.35,0.7828205977667045,0.7911819754659375,Strong in both → cut/reduce paid
erg book,8,1000,63,211,2096,10.06679389312977,496.66,0.6863785641640489,0.7198231219088442,Strong in both → cut/reduce paid
large battery packaging,8,120,6,26,855,3.04093567251462,64.69,0.5489177145809687,0.5756851628160085,Weak near thresholds – small optimizations
hazmat shipping training,9,120,21,111,2058,5.393586005830904,716.02,0.5571047287487639,0.6663697496463274,"Strong in paid, not organic → invest in organic"
hazmat shipping software,9,10,11,13,160,8.125,57.82,0.5046495363780498,0.563772287034963,Weak moderate – deprioritize but monitor
un3481 label,9,3800,185,17,182,9.34065934065934,49.86,0.7970700318211273,0.582113795268446,"Strong in organic, not paid → invest in paid"
un3481 lithium battery sticker,9,210,22,3,52,5.769230769230769,9.97,0.6039904789912135,0.48045440608717666,Weak near thresholds – small optimizations
un 3481 label,9,590,0,268,2070,12.94685990338164,1309.14,0.5284317134718594,0.7385005504273496,"Strong in paid, not organic → invest in organic"
hazmat shipping label,9,650,48,47,1082,4.343807763401109,138.36,0.679858761584934,0.6155616504876369,"Strong in organic, not paid → invest in paid"
un3091 label,9,540,50,55,446,12.33183856502242,192.18,0.6840218893722602,0.6534721975290889,"Strong in organic, not paid → invest in paid"
hazmat training,9,4750,94,249,6161,4.041551696153222,1121.43,0.7470067161209872,0.7022544786900353,Strong in both → cut/reduce paid
packaging for ev battery,9,0,0,7,137,5.109489051094891,31.62,0.21754385964912282,0.5188574111701239,Weak very low – drop or archive
online hazardous material training,9,50,7,7,99,7.07070707070707,36.4,0.5209432382797801,0.5277111123628466,Weak moderate – deprioritize but monitor
un 3480 label,9,140,0,26,250,10.4,66.3,0.48462178095920483,0.608027801342811,Weak near thresholds – small optimizations
packaging for large lithium battery,9,0,0,10,122,8.19672131147541,42.66,0.32982456140350874,0.5503396813152217,Weak very low – drop or archive
ship large format battery,9,0,1,7,75,9.333333333333334,36.9,0.35814255989154614,0.5358699278851595,Weak very low – drop or archive
labelmaster placard,9,40,10,2322,4208,55.18060836501901,3258.52,0.5413162841267966,0.8992788006348904,"Strong in paid, not organic → invest in organic"
iata dgr 63rd edition,9,0,0,0,4,0.0,0.0,0.32280701754385965,0.26291268404101775,Weak very low – drop or archive
labelmastercom,9,110,4,284,4376,6.489945155393053,668.39,0.5395518788835347,0.7228917051941699,"Strong in paid, not organic → invest in organic"
shipping car battery,9,60,1,13,715,1.818181818181818,43.24,0.43995636009202443,0.5297546619590756,Weak moderate – deprioritize but monitor
iata dangerous good regulation 2020,9,0,0,16,81,19.753086419753085,57.61,0.3333333333333333,0.6026647916946388,Weak moderate – deprioritize but monitor
iata dgr 2022,9,0,0,176,1360,12.941176470588236,1173.98,0.3333333333333333,0.7158429625516028,"Strong in paid, not organic → invest in organic"
shipping ev battery,9,50,2,120,1407,8.528784648187633,520.89,0.47385466465503656,0.6839395284115369,"Strong in paid, not organic → invest in organic"
training for iata,9,70,3,33,567,5.82010582010582,202.86,0.48519591916288407,0.6037739117834905,Weak near thresholds – small optimizations
iata dangerous good regulation,9,390,11,303,2302,13.1624674196351,1762.4,0.5927601415813635,0.7444403220135551,"Strong in paid, not organic → invest in organic"
imdg code book,9,30,5,53,1696,3.125,151.82999999999998,0.504497113355249,0.6145552847514868,Weak near thresholds – small optimizations
imdg training online,9,20,6,0,10,0.0,0.0,0.4930405481644932,0.2828433615570357,Weak very low – drop or archive
ship large battery,9,0,0,15,281,5.338078291814947,64.5,0.32982456140350874,0.559615670758824,Weak very low – drop or archive
ship large lithium battery,9,0,0,131,2043,6.412139011257954,508.54,0.32982456140350874,0.6806253521888277,"Strong in paid, not organic → invest in organic"
ship ev battery,9,0,0,32,450,7.111111111111111,137.37,0.1543859649122807,0.6078140737751598,Weak very low – drop or archive
truck placard,9,2880,39,92,1252,7.348242811501597,457.57,0.7240560734994181,0.6652794775823803,"Strong in organic, not paid → invest in paid"
imdg dangerous good,9,50,5,18,106,16.9811320754717,56.93,0.4565586280553546,0.6039291662805988,Weak moderate – deprioritize but monitor
iata training,9,1000,20,49,1035,4.734299516908213,309.5,0.5741855447063874,0.6195258923531808,Weak near thresholds – small optimizations
labelmaster,9,8800,487,152,530,28.67924528301887,299.69,0.860389796132981,0.7362132602907188,Strong in both → cut/reduce paid
un3480 label,9,1310,52,129,1577,8.18008877615726,425.1,0.7132373721470243,0.6869160077347513,Strong in both → cut/reduce paid
return recalled battery,9,0,2,0,15,0.0,0.0,0.30277770254112285,0.29231488745506395,Weak very low – drop or archive
shipper for large battery,9,0,0,8,177,4.519774011299435,32.07,0.32982456140350874,0.5225780563479183,Weak very low – drop or archive
label master,9,8890,249,3375,13147,25.671255799802235,3617.2,0.8286969290688408,0.8923377274693153,Strong in both → cut/reduce paid
software hazmat,9,60,14,49,825,5.9393939393939394,251.31,0.5626245607763388,0.6256000761650614,Weak near thresholds – small optimizations
how to transport large lithium battery,9,0,0,11,275,4.0,45.91,0.32280701754385965,0.5361105079151113,Weak very low – drop or archive
lithium battery label un3481,9,1570,84,437,4161,10.50228310502283,1885.05,0.7349083253357723,0.7571425414225363,Strong in both → cut/reduce paid
shipping large lithium battery,9,3380,152,96,1485,6.4646464646464645,397.16,0.7667977539241991,0.6641590394520147,"Strong in organic, not paid → invest in paid"
iata dangerous good,9,270,12,472,4412,10.698096101541251,3449.74,0.524004534207597,0.7567933116121023,"Strong in paid, not organic → invest in organic"
iata book,9,90,19,309,4445,6.9516310461192345,2151.25,0.5830967738419255,0.725213146713899,"Strong in paid, not organic → invest in organic"
how to ship electric vehicle battery,9,0,0,1,33,3.0303030303030303,4.35,0.2807017543859649,0.4170380022080158,Weak very low – drop or archive
un placard,9,190,17,160,2006,7.976071784646062,517.16,0.5997037158708619,0.6977189622427197,"Strong in paid, not organic → invest in organic"
how to ship a car battery,9,60,0,21,751,2.796271637816245,58.17,0.3549132153934608,0.5625455777127074,Weak moderate – deprioritize but monitor
how to ship large lithium battery,9,30,0,9,140,6.428571428571428,32.37,0.4295417632032819,0.5379510629877131,Weak moderate – deprioritize but monitor
flammable placard,9,1770,96,352,7965,4.419334588826114,1471.93,0.74326515185169,0.722395252723041,Strong in both → cut/reduce paid
dg software,9,10,5,73,703,10.38406827880512,345.89,0.47633153789001254,0.6631714281745201,Weak near thresholds – small optimizations
dangerous good shipping software,9,10,8,10,73,13.6986301369863,65.77,0.49289650510099275,0.5660833338666503,Weak moderate – deprioritize but monitor
electric vehicle battery shipping,9,0,0,6,45,13.333333333333334,29.04,0.2807017543859649,0.5392316122859868,Weak very low – drop or archive
hazmat placard,9,19840,219,126,1987,6.34121791645697,509.12,0.8079555772577897,0.6781905394012738,Strong in both → cut/reduce paid
erg book,9,880,75,154,1353,11.38211382113821,432.21,0.7070394074357699,0.7065165798436577,Strong in both → cut/reduce paid
dangerous good shipping training,9,50,9,104,1265,8.221343873517787,561.47,0.5125157379349344,0.6749422438703438,"Strong in paid, not organic → invest in organic"
dg training course,9,0,2,30,537,5.58659217877095,212.1,0.36067243938322807,0.597514606195574,Weak moderate – deprioritize but monitor
dangerous good shipping label,9,10,13,12,178,6.741573033707865,61.5,0.5074384726993818,0.5542031759748637,Weak moderate – deprioritize but monitor
49 cfr book,9,140,11,1048,8112,12.91913214990138,5887.29,0.5756144278448234,0.7957098011362602,"Strong in paid, not organic → invest in organic"
haz mat label,9,1300,7,509,11671,4.361237254733956,1655.79,0.6339996567075449,0.7417610330200347,Strong in both → cut/reduce paid
dangerous good declaration software,9,210,31,2,69,2.898550724637681,9.67,0.5753769876413398,0.44525838021204234,Weak moderate – deprioritize but monitor
hazardous material placard,9,3550,38,273,4516,6.045172719220549,1248.26,0.7200571501581806,0.7172100312872973,Strong in both → cut/reduce paid
