canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
dgr iata,17,320,35,302,3173,9.5178064922786,3114.15,0.6140686190168939,0.729961429640048,"Strong in paid, not organic → invest in organic"
labelmaster placard,17,20,8,2086,3962,52.65017667844523,4933.25,0.5126645322716854,0.885097574974595,"Strong in paid, not organic → invest in organic"
labelmastercom,17,50,5,255,583,43.7392795883362,451.65,0.5232252947220212,0.7785470554612611,"Strong in paid, not organic → invest in organic"
best way to store lithium battery,17,340,0,95,852,11.150234741784038,147.6,0.5116197053272922,0.6802142626281173,"Strong in paid, not organic → invest in organic"
iata book,17,170,14,161,1041,15.465898174831894,2692.99,0.5765929538603629,0.7120609398358833,"Strong in paid, not organic → invest in organic"
iata dgr 2022,17,30,9,233,3272,7.121026894865526,3532.66,0.5008051004278112,0.7057958786894103,"Strong in paid, not organic → invest in organic"
iata dangerous good,17,610,30,177,3489,5.073086844368014,1175.87,0.5995666295611871,0.6890443376616735,"Strong in paid, not organic → invest in organic"
labelmastercom,18,50,8,242,545,44.40366972477064,530.6600000000001,0.5397902619330015,0.7759986720852554,"Strong in paid, not organic → invest in organic"
labelmaster placard,18,40,12,2015,3843,52.432995055945874,4590.2,0.5481411511241497,0.8845615099332652,"Strong in paid, not organic → invest in organic"
iata training,18,880,3,78,657,11.87214611872146,1225.94,0.4779746727082208,0.6685591992353549,"Strong in paid, not organic → invest in organic"
dangerous good software,18,10,9,116,1894,6.124604012671594,796.01,0.4972009284713466,0.6719663192377452,"Strong in paid, not organic → invest in organic"
best way to store lithium battery,18,520,0,84,967,8.686659772492245,124.41,0.5245777528479009,0.666021829412119,"Strong in paid, not organic → invest in organic"
emergency response guide book,18,10,5,109,1112,9.802158273381297,268.37,0.4517701343812406,0.6834832555082998,"Strong in paid, not organic → invest in organic"
dot placard,19,3800,0,128,3143,4.072542157174674,777.51,0.5800673720772722,0.6669524851505356,"Strong in paid, not organic → invest in organic"
emergency response guidebook,19,10680,0,153,2154,7.103064066852367,669.6500000000001,0.5899627896299654,0.6915515645334038,"Strong in paid, not organic → invest in organic"
hazmat label,19,4800,0,383,10342,3.703345581125508,1579.96,0.5889619177170157,0.7225224422457678,"Strong in paid, not organic → invest in organic"
hazmat shipping container,19,70,0,99,1183,8.368554522400675,269.53,0.44434939587102,0.6735220710153679,"Strong in paid, not organic → invest in organic"
hazard label,19,4960,0,141,4671,3.0186255619781632,622.56,0.584700971484918,0.6659902164969707,"Strong in paid, not organic → invest in organic"
49 cfr book,19,110,0,126,1048,12.02290076335878,636.98,0.4667819787435339,0.6967137332511858,"Strong in paid, not organic → invest in organic"
dgr iata,19,480,0,212,2293,9.24552987352813,4650.12,0.494065482665909,0.7037878463407597,"Strong in paid, not organic → invest in organic"
labelmastercom,19,40,0,124,254,48.81889763779528,240.81,0.4433521047807571,0.7434752836122871,"Strong in paid, not organic → invest in organic"
iata book,19,140,0,127,802,15.835411471321695,2973.7,0.4740954651697311,0.698915302427827,"Strong in paid, not organic → invest in organic"
label master,19,5890,0,1515,2848,53.19522471910112,2076.63,0.5928776061327602,0.8784505266606266,"Strong in paid, not organic → invest in organic"
labelmaster,19,5800,0,52,217,23.963133640553,189.75,0.5947461335221581,0.6720142973155288,"Strong in paid, not organic → invest in organic"
