canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
empty paint tin,15,2900,0,6,268,2.238805970149253,16.68,0.577069985234697,0.4930415266892655,Weak moderate – deprioritize but monitor
paint can shipper,15,20,11,18,502,3.5856573705179287,88.88,0.508628089864532,0.559502000159467,Weak moderate – deprioritize but monitor
dg software,15,10,6,13,198,6.565656565656567,82.91000000000001,0.482629246141169,0.5576182105354776,Weak moderate – deprioritize but monitor
3480 battery label,15,180,22,2,64,3.125,4.42,0.6156763485621035,0.446847241321637,Weak moderate – deprioritize but monitor
shipping crate for lithium battery,15,20,5,12,95,12.63157894736842,64.7,0.4960995650607051,0.5730095234714087,Weak moderate – deprioritize but monitor
dg training course,15,10,4,11,203,5.41871921182266,218.33,0.4618653861236602,0.5432970688816039,Weak moderate – deprioritize but monitor
online hazardous material training,15,480,2,9,138,6.521739130434782,81.66000000000001,0.5038607290666809,0.5382288977457127,Weak moderate – deprioritize but monitor
2016 erg,15,100,13,3,157,1.910828025477707,7.86,0.533115961713468,0.4565144372153251,Weak moderate – deprioritize but monitor
training for iata,15,30,2,104,2036,5.108055009823183,966.88,0.4130212201303696,0.6607236654892669,Weak moderate – deprioritize but monitor
proper storage of lithium ion battery,16,30,0,47,643,7.309486780715396,103.97,0.4383136930278433,0.6294768157482277,Weak moderate – deprioritize but monitor
can for shipping hazmat,16,40,6,4,75,5.333333333333334,17.490000000000002,0.5210963912540562,0.4920903529258238,Weak moderate – deprioritize but monitor
hazmat shipping software,16,110,4,13,545,2.385321100917431,86.17,0.5395518788835347,0.5339972136123176,Weak moderate – deprioritize but monitor
ship large lithium battery,16,0,0,67,933,7.181136120042872,282.83,0.2754385964912281,0.6477904038586988,Weak moderate – deprioritize but monitor
dg training course,16,10,2,6,54,11.11111111111111,35.93,0.4374872236125015,0.533440098999717,Weak moderate – deprioritize but monitor
shipping ev battery,16,50,2,38,408,9.31372549019608,152.47,0.4422757172866154,0.6249295605495759,Weak moderate – deprioritize but monitor
shipping crate for lithium battery,16,70,2,7,73,9.58904109589041,24.05,0.5006358703419673,0.5367209661874133,Weak moderate – deprioritize but monitor
dgi training,16,430,3,4,121,3.3057851239669422,60.65,0.5526091916627999,0.4803746608812799,Weak moderate – deprioritize but monitor
training for iata,16,40,4,47,1019,4.612365063788027,279.46,0.4494553382540912,0.616686595281239,Weak moderate – deprioritize but monitor
dg software,16,10,4,9,106,8.49056603773585,38.73,0.4688829299833092,0.5459250672961331,Weak moderate – deprioritize but monitor
li ion battery storage,16,1300,0,6,150,4.0,11.61,0.5525544331732575,0.5049848190284851,Weak moderate – deprioritize but monitor
paint can shipper,16,20,7,20,352,5.681818181818182,99.22,0.4973262805482885,0.5764867091579327,Weak moderate – deprioritize but monitor
2016 erg,16,70,11,2,91,2.197802197802198,7.609999999999999,0.5370964287215508,0.4400674552688464,Weak moderate – deprioritize but monitor
empty metal paint tin,16,170,0,4,129,3.10077519379845,16.47,0.4905190353897655,0.4791095683288405,Weak moderate – deprioritize but monitor
dangerous good shipping software,16,10,4,22,403,5.459057071960298,144.24,0.4688829299833092,0.5804085995362873,Weak moderate – deprioritize but monitor
dangerous good shipping training,16,40,8,12,239,5.02092050209205,65.73,0.5120654045998448,0.546249779259529,Weak moderate – deprioritize but monitor
storing lithium polymer battery,17,720,0,2,23,8.695652173913043,4.97,0.5345099314143155,0.4738683130782899,Weak moderate – deprioritize but monitor
dg software,17,10,9,9,82,10.975609756097562,49.3,0.4972009284713466,0.553686332015076,Weak moderate – deprioritize but monitor
paint can shipper,17,20,11,10,280,3.571428571428571,44.4,0.5138912477592688,0.5285164722890769,Weak moderate – deprioritize but monitor
hazardous material transportation training,17,50,5,12,239,5.02092050209205,108.81,0.4074358210378107,0.5461424549331504,Weak moderate – deprioritize but monitor
dangerous good shipping label,17,20,13,10,200,5.0,80.82,0.5272064998700744,0.5365688386069131,Weak moderate – deprioritize but monitor
imdg training online,17,10,3,6,67,8.955223880597014,66.24,0.4071349917316638,0.5267530740397415,Weak moderate – deprioritize but monitor
proper storage of lithium ion battery,17,30,0,47,500,9.4,73.22,0.4383136930278433,0.6369152719145619,Weak moderate – deprioritize but monitor
dgi training,17,490,8,3,266,1.1278195488721805,36.27,0.5949867845915157,0.4505645329736435,Weak moderate – deprioritize but monitor
capsuloc,17,10,4,4,15,26.666666666666668,11.76,0.4688829299833092,0.5427881473631475,Weak moderate – deprioritize but monitor
hazmat shipping software,17,30,15,9,382,2.356020942408377,51.8,0.5480769150501681,0.5146222354809241,Weak moderate – deprioritize but monitor
empty metal paint tin,17,1300,0,3,113,2.6548672566371683,14.29,0.5525544331732575,0.4621531878505114,Weak moderate – deprioritize but monitor
empty paint tin,17,2900,0,3,184,1.6304347826086956,14.170000000000002,0.577069985234697,0.4542990526301714,Weak moderate – deprioritize but monitor
curtec packaging,17,10,6,19,113,16.8141592920354,117.16,0.4615766145622216,0.6063303480975419,Weak moderate – deprioritize but monitor
packaging for large lithium battery,17,0,0,25,290,8.620689655172415,76.48,0.3298245614035087,0.6002557599004481,Weak moderate – deprioritize but monitor
how to ship large lithium battery,17,20,0,72,1129,6.37732506643047,229.87,0.4036003552596152,0.6485235233436915,Weak moderate – deprioritize but monitor
lithium ion battery warehouse storage,18,40,0,3,26,11.538461538461538,2.65,0.4468608767105816,0.5010799891647328,Weak moderate – deprioritize but monitor
lithium ion storage,18,170,0,18,198,9.090909090909092,29.89,0.4905190353897655,0.5843900007681377,Weak moderate – deprioritize but monitor
lithium battery storage box,18,210,8,35,589,5.942275042444821,53.94,0.4516231020377847,0.6078845675491797,Weak moderate – deprioritize but monitor
iata dangerous good regulation 65th edition,18,10,4,4,20,20.0,64.24000000000001,0.4636197720885724,0.53268921553869,Weak moderate – deprioritize but monitor
lithium battery recycling box,18,9900,0,1,72,1.3888888888888888,1.11,0.6145983187024325,0.4044103248816072,Weak moderate – deprioritize but monitor
imdg training online,18,10,5,8,81,9.876543209876544,86.53,0.4669748127426441,0.5442858930347548,Weak moderate – deprioritize but monitor
training for iata,18,30,3,75,1301,5.764796310530361,963.97,0.4282830233372512,0.6460824725396617,Weak moderate – deprioritize but monitor
can for shipping hazmat,18,40,10,3,69,4.3478260869565215,8.1,0.5366379215548668,0.4730928358462966,Weak moderate – deprioritize but monitor
capsuloc,18,10,3,10,25,40.0,30.84,0.4597665706790323,0.6023967006546083,Weak moderate – deprioritize but monitor
paint can shipper,18,0,14,7,187,3.7433155080213902,21.65,0.4360739184705973,0.511235618893799,Weak moderate – deprioritize but monitor
empty paint can,18,2400,0,5,314,1.5923566878980893,20.36,0.5712868668982927,0.4788561277941709,Weak moderate – deprioritize but monitor
empty paint tin,18,2400,0,2,70,2.857142857142857,10.75,0.5712868668982927,0.4449619452235813,Weak moderate – deprioritize but monitor
dgi training,18,330,5,6,418,1.4354066985645932,19.83,0.5681212780179669,0.4868198728495561,Weak moderate – deprioritize but monitor
dg software,18,20,8,3,87,3.4482758620689653,23.82,0.5126645322716854,0.4675875264603271,Weak moderate – deprioritize but monitor
3480 battery label,18,180,22,0,83,0.0,0.0,0.6168459392042087,0.3342316868968533,Weak moderate – deprioritize but monitor
dot label,19,1000,0,5,220,2.272727272727273,26.64,0.5410319767445969,0.4841190747445858,Weak moderate – deprioritize but monitor
emergency response guide book,19,10,0,36,348,10.344827586206897,62.03,0.3855867140538347,0.6254067993042303,Weak moderate – deprioritize but monitor
empty metal paint tin,19,90,0,1,9,11.11111111111111,2.89,0.4712347363749727,0.4533226257239244,Weak moderate – deprioritize but monitor
hazmat packaging,19,350,0,80,1684,4.750593824228028,669.29,0.3230296370099114,0.6453526855650452,Weak moderate – deprioritize but monitor
hazmat training,19,7130,0,4,165,2.4242424242424243,9.22,0.5367291456582352,0.4742926308249825,Weak moderate – deprioritize but monitor
hazmat shipping training,19,150,0,9,140,6.428571428571428,67.88,0.407769134560932,0.5378629010144707,Weak moderate – deprioritize but monitor
hazmat shipping software,19,20,0,19,292,6.506849315068493,111.69,0.4228986008736502,0.5774136406708686,Weak moderate – deprioritize but monitor
hazmat placarding,19,170,0,21,725,2.896551724137931,104.77,0.4799927196002918,0.5631328643737534,Weak moderate – deprioritize but monitor
hazardous material packaging,19,220,0,19,108,17.59259259259259,123.05,0.3860797642819027,0.6077946716122767,Weak moderate – deprioritize but monitor
hazardous material transportation training,19,220,0,19,699,2.718168812589413,234.63,0.3966060800713765,0.5561992089591201,Weak moderate – deprioritize but monitor
dot hazmat label,19,630,0,6,166,3.614457831325301,54.05,0.5023636268848586,0.5025234348130492,Weak moderate – deprioritize but monitor
battery un3480,19,980,0,5,103,4.854368932038835,4.15,0.5392453927764705,0.5006483421366454,Weak moderate – deprioritize but monitor
bio eps,19,30,0,6,16,37.5,41.24,0.4137522895190713,0.5743996225084201,Weak moderate – deprioritize but monitor
4gv box,19,40,0,5,44,11.363636363636363,24.29,0.4433521047807571,0.5250911340922206,Weak moderate – deprioritize but monitor
3481 label,19,80,0,8,213,3.755868544600939,13.3,0.4641671857191152,0.5181808207503542,Weak moderate – deprioritize but monitor
dangerous good shipping training,19,50,0,19,195,9.743589743589745,147.72,0.428971698956019,0.589060472058629,Weak moderate – deprioritize but monitor
dangerous good software,19,10,0,50,816,6.127450980392156,338.82,0.4031305737029576,0.6273208819411414,Weak moderate – deprioritize but monitor
dangerous good shipping software,19,10,0,20,257,7.782101167315175,154.02,0.4031305737029576,0.5851221285865897,Weak moderate – deprioritize but monitor
dangerous good declaration software,19,170,0,13,58,22.41379310344828,96.53,0.4729751757406427,0.5958652381704713,Weak moderate – deprioritize but monitor
dgi training,19,340,0,7,202,3.4653465346534658,186.73,0.4958302316430816,0.509074982699113,Weak moderate – deprioritize but monitor
curtec packaging,19,10,0,9,66,13.636363636363637,59.24,0.3820779421240102,0.5605052184261654,Weak moderate – deprioritize but monitor
un 3091 label,19,140,0,20,194,10.309278350515465,59.69,0.4811130090293802,0.5937307283659851,Weak moderate – deprioritize but monitor
styrofoam shipping cooler,19,720,0,3,20,15.0,18.94,0.5345099314143155,0.5095798350944793,Weak moderate – deprioritize but monitor
software hazmat,19,80,0,21,242,8.677685950413224,169.52,0.4606584137892907,0.5908792762580399,Weak moderate – deprioritize but monitor
training for iata,19,30,0,29,450,6.444444444444445,292.85,0.3891908860102994,0.5993595626059796,Weak moderate – deprioritize but monitor
un3091 label,19,540,0,3,79,3.79746835443038,3.96,0.5222205664727014,0.4698440563308568,Weak moderate – deprioritize but monitor
un packaging,19,210,0,39,2614,1.491966335118592,284.31,0.4843133109906268,0.5854737018627602,Weak moderate – deprioritize but monitor
lithium battery label un3481,19,2180,0,3,152,1.973684210526316,11.57,0.5634366589178391,0.4569975120375842,Weak moderate – deprioritize but monitor
lifoam,19,590,0,1,44,2.272727272727273,20.03,0.5284317134718594,0.4113647673888836,Weak moderate – deprioritize but monitor
li ion battery storage,19,1900,0,2,74,2.702702702702702,1.83,0.5641483820794172,0.4438731038770968,Weak moderate – deprioritize but monitor
lithium battery storage box,19,370,0,48,540,8.88888888888889,125.54,0.375600946591945,0.6362586621499904,Weak moderate – deprioritize but monitor
lithium battery storage container,19,1770,0,21,164,12.804878048780488,53.68,0.4485325726672109,0.6030819278287951,Weak moderate – deprioritize but monitor
lithium ion storage,19,170,0,10,89,11.235955056179774,25.33,0.4905190353897655,0.5599294123035427,Weak moderate – deprioritize but monitor
iata dangerous good regulation 65th edition,19,10,0,5,13,38.46153846153847,100.1,0.3978674158082207,0.5662863878461157,Weak moderate – deprioritize but monitor
iata dgr 2022,19,30,0,30,221,13.574660633484164,1044.54,0.4102435175892467,0.6214747418116569,Weak moderate – deprioritize but monitor
how to ship large lithium battery,19,20,0,11,144,7.638888888888889,55.79,0.3860564956104923,0.553221272849265,Weak moderate – deprioritize but monitor
iata training,19,880,0,7,203,3.4482758620689653,96.95,0.4073035880128479,0.5091900158178726,Weak moderate – deprioritize but monitor
imdg code book,19,70,0,5,32,15.625,14.0,0.4425950099061077,0.5353680313078453,Weak moderate – deprioritize but monitor
imdg dangerous good,19,50,0,17,285,5.964912280701754,55.96,0.4500243305349663,0.5692429496253704,Weak moderate – deprioritize but monitor
proper storage of lithium ion battery,19,40,0,19,264,7.196969696969697,42.49,0.4468608767105816,0.5804196197634746,Weak moderate – deprioritize but monitor
shipping crate for lithium battery,19,30,0,5,54,9.25925925925926,27.03,0.4348049210980187,0.5187588927179857,Weak moderate – deprioritize but monitor
shipping ev battery,19,30,0,4,27,14.814814814814811,15.85,0.4114131082313521,0.5227578097608532,Weak moderate – deprioritize but monitor
safe storage of lithium ion battery,19,280,0,10,103,9.70873786407767,25.130000000000003,0.5057033702684657,0.5554402639495954,Weak moderate – deprioritize but monitor
