canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
iata dangerous good regulation,14,390,52,220,2859,7.694998251136761,1244.71,0.6569531936080146,0.7121535307958899,Strong in both → cut/reduce paid
haz mat label,15,2400,3,655,23286,2.812848922099115,1825.24,0.6209053200147182,0.7453585188056109,Strong in both → cut/reduce paid
hazardous material software,15,10810,37,140,2403,5.826050769870995,872.53,0.750692500381109,0.6806870697684826,Strong in both → cut/reduce paid
hazmat label,15,4800,118,1468,44983,3.263455083031368,4319.63,0.7818701754259436,0.7840412727859324,Strong in both → cut/reduce paid
hazardous material placard,15,26890,43,264,8852,2.98237686398554,587.21,0.7886325604392578,0.7001659884779969,Strong in both → cut/reduce paid
hazard label,15,6560,165,325,12242,2.6547949681424607,743.4300000000001,0.8056017795359075,0.7088422722566454,Strong in both → cut/reduce paid
hazmat placard,15,19840,142,140,4170,3.357314148681055,283.81,0.7859703054324753,0.6687302788542142,Strong in both → cut/reduce paid
labelmaster,15,8800,298,88,237,37.130801687763714,406.85,0.8403764566863751,0.7149135609085664,Strong in both → cut/reduce paid
un 3481 label,15,480,51,106,1041,10.182516810758884,257.69,0.6800519294941484,0.6831390535055725,Strong in both → cut/reduce paid
label master,15,8910,153,3579,6676,53.60994607549431,4369.02,0.8136497657298536,0.917788046842944,Strong in both → cut/reduce paid
dangerous good training,15,840,54,157,3025,5.190082644628099,1221.81,0.6481961046761234,0.6829459199961516,Strong in both → cut/reduce paid
emergency response guidebook,15,11580,378,696,8670,8.027681660899653,2965.35,0.8255995794987437,0.7712178467572101,Strong in both → cut/reduce paid
dangerous good label,15,770,36,274,5747,4.767704889507569,1489.49,0.6805722129854397,0.7105060055802344,Strong in both → cut/reduce paid
shipping large lithium battery,15,7110,119,332,4910,6.761710794297353,1823.48,0.7468524845781541,0.7293618081844819,Strong in both → cut/reduce paid
un3480 label,15,1180,62,148,1951,7.585853408508457,333.8,0.7153518603701888,0.6924786550995525,Strong in both → cut/reduce paid
dot placard,15,3200,134,541,14978,3.6119642141807984,3245.82,0.7734621164472704,0.7355862761888169,Strong in both → cut/reduce paid
erg book,15,4400,41,112,1746,6.414662084765177,436.08,0.7144407064970473,0.6722611352597463,Strong in both → cut/reduce paid
hazmat label,16,3800,82,822,29003,2.834189566596559,2015.87,0.7623501150202451,0.7573945460443335,Strong in both → cut/reduce paid
dot placard,16,3200,100,372,13219,2.814131174824117,2313.42,0.7616080857714641,0.7128546625096702,Strong in both → cut/reduce paid
dgr iata,16,320,56,250,3728,6.706008583690987,3078.91,0.6363512331746138,0.7095767653045383,Strong in both → cut/reduce paid
hazmat placard,16,19850,181,287,8062,3.5599106921359467,2002.11,0.7756627625189151,0.7045655239541284,Strong in both → cut/reduce paid
hazard label,16,6560,228,262,9788,2.676747037188394,812.4000000000001,0.8187459850885555,0.6970093102684173,Strong in both → cut/reduce paid
dangerous good label,16,780,33,209,5711,3.6596042724566624,1335.7,0.6775116469011525,0.6897635118962895,Strong in both → cut/reduce paid
emergency response guidebook,16,9260,355,781,10565,7.392333175579744,3692.45,0.8200353730584506,0.7725737522425666,Strong in both → cut/reduce paid
erg book,16,3600,78,196,2675,7.327102803738319,934.26,0.7481534547444046,0.7052791087898866,Strong in both → cut/reduce paid
labelmaster,16,7200,254,179,633,28.278041074249604,657.0300000000001,0.8277393500039999,0.7437532771922052,Strong in both → cut/reduce paid
label master,16,7290,197,3369,6766,49.79308306237068,4169.22,0.8154439056289312,0.9127222100564716,Strong in both → cut/reduce paid
hazardous material placard,17,26800,54,379,13256,2.85908267954134,1026.69,0.804079180355619,0.7179542096083119,Strong in both → cut/reduce paid
labelmaster,17,7200,385,184,627,29.346092503987244,654.01,0.844676446856078,0.7465212424428409,Strong in both → cut/reduce paid
label master,17,7310,192,3082,6214,49.59768265207596,3945.35,0.8144827279931789,0.9085815058445386,Strong in both → cut/reduce paid
hazardous material software,17,8810,24,202,3330,6.066066066066067,1451.84,0.6805490861815917,0.7002338559038135,Strong in both → cut/reduce paid
dangerous good label,17,790,48,418,9790,4.269662921348314,3325.8,0.6928311757640692,0.7250752880877334,Strong in both → cut/reduce paid
dot placard,17,3200,44,332,12863,2.5810464121900023,1350.0500000000002,0.7338423086429896,0.7078177659509638,Strong in both → cut/reduce paid
haz mat label,17,2400,6,406,20713,1.960121662723893,461.77,0.6472767674066795,0.7165666250098357,Strong in both → cut/reduce paid
hazard label,17,6800,215,339,11025,3.074829931972789,1389.31,0.8165794359885638,0.7123168478146531,Strong in both → cut/reduce paid
erg book,17,3600,75,295,3101,9.513060303128023,1546.87,0.7360454871381954,0.7336039847166544,Strong in both → cut/reduce paid
hazmat placard,17,19850,207,438,11754,3.726391015824401,3537.51,0.7960303662465701,0.7236666184618867,Strong in both → cut/reduce paid
iata dangerous good regulation,17,390,59,250,3040,8.223684210526317,1774.38,0.6655300417213642,0.7195607553195249,Strong in both → cut/reduce paid
emergency response guidebook,17,9190,241,673,8738,7.701991302357519,2941.68,0.7959000015703785,0.7682570367196508,Strong in both → cut/reduce paid
hazmat label,17,4800,122,979,38392,2.5500104188372577,2034.41,0.7808816704104596,0.7648944172515528,Strong in both → cut/reduce paid
iata book,18,320,23,186,1125,16.53333333333333,3618.17,0.6290825991743348,0.7188848376340999,Strong in both → cut/reduce paid
hazmat label,18,4800,119,1053,34566,3.046346120465197,3012.4700000000003,0.7833816445183918,0.7692411484872915,Strong in both → cut/reduce paid
iata dangerous good regulation,18,590,46,143,2365,6.046511627906977,730.0799999999999,0.6699370784911252,0.683229743194292,Strong in both → cut/reduce paid
hazmat placard,18,19850,174,386,10513,3.671644630457529,4284.0,0.8047621846341534,0.7135180314593608,Strong in both → cut/reduce paid
hazard label,18,5560,192,261,8730,2.989690721649485,1078.63,0.8040716591378905,0.6982747254034242,Strong in both → cut/reduce paid
haz mat label,18,2400,15,541,21172,2.555261666351785,1337.89,0.6810500889206175,0.734434985212363,Strong in both → cut/reduce paid
hazardous material software,18,7210,36,164,3203,5.120199812675617,1197.42,0.7103224871193827,0.6850490238438851,Strong in both → cut/reduce paid
label master,18,5910,131,3064,6061,50.552714073585214,4235.23,0.7924643611377227,0.9077724006232696,Strong in both → cut/reduce paid
labelmaster,18,5800,281,172,660,26.060606060606062,627.7700000000001,0.8252419364126894,0.7388981312952583,Strong in both → cut/reduce paid
hazardous material placard,18,26800,85,833,24663,3.3775290921623484,2642.51,0.8217568050138023,0.7598153251165645,Strong in both → cut/reduce paid
dangerous good label,18,960,38,422,9336,4.520137103684661,3794.06,0.6871181115472197,0.7252730032233125,Strong in both → cut/reduce paid
erg book,18,4400,66,228,2221,10.265646105357948,1280.41,0.747555662114762,0.7225492462435796,Strong in both → cut/reduce paid
emergency response guidebook,18,11130,327,435,4869,8.93407270486753,2090.54,0.8259796484663414,0.7514025896354863,Strong in both → cut/reduce paid
49 cfr book,18,880,12,114,842,13.53919239904988,563.22,0.6348996519001003,0.6951686232858261,Strong in both → cut/reduce paid
dgr iata,18,320,44,294,3739,7.863064990639208,3536.76,0.6266937502509956,0.7213553943909785,Strong in both → cut/reduce paid
dot placard,18,4800,147,316,10780,2.9313543599257885,1521.15,0.7913648212595596,0.7071082807216355,Strong in both → cut/reduce paid
un3480 label,18,1440,86,123,2472,4.975728155339806,227.84,0.7346214056140615,0.6711481168010273,Strong in both → cut/reduce paid
hazardous material placard,19,26870,0,286,6914,4.136534567544113,1553.74,0.6340096386961954,0.709178925562794,Strong in both → cut/reduce paid
